id_lote,fecha_hora,tipo_grano,nivel_tostado_objetivo,tamano_lote_kg,humedad_inicial_pct,densidad_grano_g_cm3,tamano_grano_mm,temp_precalentamiento_c,nivel_gas_pct,flujo_aire_pct,velocidad_tambor_rpm,duracion_tostado_min,temp_promedio_secado_c,temp_promedio_maillard_c,temp_promedio_desarrollo_c,temp_final_c,tiempo_primer_crack_min,tiempo_segundo_crack_min,temp_ambiente_c,humedad_pct,tasa_calor_c_por_min,energia_total_unidades,perdida_peso_pct,peso_final_kg,puntaje_color_agtron,puntaje_aroma,puntaje_cuerpo,puntaje_acidez,puntaje_calidad_general,conteo_defectos,aprobacion_calidad,anomalia_proceso
8186,2020-09-05 18:28:41.616526,Robusta,Ligero,82.32,10.52,1.022,5.96,196.6,94.3,67.7,75.7,13.25,197.2,198.1,199.1,199.7,7.52,,40.1,35.5,0.23,1028.4,10.71,73.5,87.1,2.71,3.13,3.25,3.96,5,0,1
8187,2020-09-06 18:28:41.616605,Arabiga,Ligero,99.75,10.19,1.44,6.76,201.5,91.6,76.5,72.4,10.93,201.6,201.8,201.9,202.0,7.13,,20.4,51.0,0.05,998.5,10.49,89.29,81.7,7.72,8.03,8.36,9.17,0,1,0
8188,2020-09-07 18:28:41.616687,Arabiga,Medio,129.72,13.63,1.538,6.33,239.6,98.7,87.2,92.8,14.02,236.2,231.3,226.3,223.0,7.58,12.09,14.9,25.5,-1.18,1794.3,15.61,109.47,45.4,7.36,8.07,8.11,8.69,1,1,1
8189,2020-09-08 18:28:41.616792,Arabiga,Medio,97.98,9.87,1.258,7.21,227.9,68.7,90.7,83.8,13.17,226.4,224.3,222.2,220.8,8.35,10.07,31.9,39.2,-0.54,886.4,14.91,83.37,47.5,8.75,8.47,8.82,9.45,0,1,1
8190,2020-09-09 18:28:41.616878,Robusta,Medio,98.11,11.99,1.281,5.62,189.5,63.2,64.5,57.5,13.96,195.6,204.7,213.9,220.0,8.51,12.75,21.1,42.8,2.18,865.0,14.98,83.41,50.3,8.79,8.82,9.13,9.73,0,1,0
8191,2020-09-10 18:28:41.616960,Robusta,Oscuro,104.56,11.79,1.601,5.66,204.7,85.8,82.8,61.5,14.41,209.9,217.7,225.6,230.8,8.51,12.32,12.5,28.8,1.81,1292.6,17.28,86.5,30.6,7.76,8.23,8.07,8.91,2,1,0
8192,2020-09-11 18:28:41.617038,Mezcla,Ligero,92.35,10.11,1.37,7.14,187.8,87.4,77.7,55.4,12.4,192.3,199.1,205.9,210.4,7.51,,18.6,30.2,1.83,1000.8,12.6,80.71,68.7,7.6,6.99,7.32,8.48,1,1,0
8193,2020-09-12 18:28:41.617122,Robusta,Oscuro,102.98,13.32,1.296,6.5,209.7,63.0,83.9,72.1,16.29,216.7,227.2,237.8,244.8,10.4,15.2,30.8,26.4,2.15,1057.5,20.64,81.72,0.5,6.77,6.64,6.54,7.57,2,1,0
8194,2020-09-13 18:28:41.617208,Robusta,Ligero,85.71,11.21,1.331,5.99,229.0,92.9,50.3,69.9,11.55,223.6,215.5,207.4,202.0,6.25,,19.9,86.8,-2.33,920.2,10.67,76.57,86.8,2.56,2.86,3.4,4.03,3,0,1
8195,2020-09-14 18:28:41.617293,Mezcla,Medio,102.18,11.12,1.273,6.64,213.0,70.1,94.2,78.0,15.15,213.7,214.7,215.7,216.4,10.09,12.54,10.4,72.8,0.23,1084.8,14.62,87.24,61.0,8.53,8.43,7.99,9.28,0,1,0
8196,2020-09-15 18:28:41.617377,Mezcla,Ligero,87.36,10.68,1.409,5.29,219.2,78.6,92.8,52.1,14.33,217.4,214.8,212.2,210.4,8.5,,36.3,23.8,-0.61,983.5,13.18,75.84,65.7,8.11,7.83,7.47,8.63,0,1,0
8197,2020-09-16 18:28:41.617457,Mezcla,Medio,117.08,13.67,1.231,7.34,205.1,75.7,83.1,64.8,14.85,207.8,211.9,216.0,218.7,9.49,12.13,22.0,82.4,0.92,1316.7,15.0,99.52,54.6,8.97,9.49,8.61,10.0,0,1,0
8198,2020-09-17 18:28:41.617535,Mezcla,Ligero,81.58,13.06,1.333,7.25,206.6,94.5,71.2,69.3,10.96,207.7,209.3,211.0,212.0,6.41,,22.3,57.3,0.49,844.6,12.5,71.39,65.4,7.12,7.24,6.92,8.3,3,0,0
8199,2020-09-18 18:28:41.617612,Arabiga,Ligero,86.13,11.02,1.212,7.21,198.8,94.5,83.6,65.8,11.45,199.5,200.5,201.5,202.2,6.98,,32.5,54.8,0.3,931.3,10.68,76.94,83.2,8.51,8.27,8.06,9.2,2,1,0
8200,2020-09-19 18:28:41.617703,Arabiga,Ligero,117.35,11.84,1.084,6.8,237.3,88.8,86.0,82.7,14.85,231.1,221.8,212.5,206.3,8.68,,39.2,85.8,-2.09,1546.5,12.5,102.68,74.8,7.91,8.9,8.09,9.4,0,1,1
8201,2020-09-20 18:28:41.617807,Mezcla,Medio,92.41,10.13,1.254,7.56,204.2,44.4,64.3,62.2,11.57,208.3,214.4,220.6,224.6,8.32,10.5,24.6,57.7,1.76,475.1,15.2,78.37,41.6,6.71,6.68,6.74,7.91,2,1,0
8202,2020-09-21 18:28:41.617886,Mezcla,Ligero,100.53,11.74,1.416,6.29,182.7,76.5,78.3,67.8,11.5,189.6,199.9,210.1,217.0,7.37,,12.3,66.6,2.98,884.0,13.65,86.81,58.3,6.33,6.85,6.59,7.74,1,1,0
8203,2020-09-22 18:28:41.617966,Robusta,Oscuro,125.03,14.36,1.502,7.11,201.7,96.8,78.5,57.5,16.98,208.6,219.0,229.3,236.3,8.14,14.08,17.5,67.6,2.04,2054.9,19.15,101.09,16.7,7.99,7.91,7.56,8.92,0,1,0
8204,2020-09-23 18:28:41.618050,Arabiga,Ligero,119.81,11.35,1.479,7.5,206.5,77.1,85.0,56.5,10.8,206.0,205.2,204.4,203.9,6.61,,37.2,47.4,-0.24,996.7,10.82,106.84,83.7,8.15,8.35,8.39,9.64,0,1,0
8205,2020-09-24 18:28:41.618134,Robusta,Ligero,75.31,10.52,1.3,6.05,212.7,71.1,72.9,66.5,11.04,210.1,206.3,202.4,199.9,5.46,,24.0,61.7,-1.16,591.4,10.09,67.72,87.7,7.54,7.43,7.42,8.87,1,1,0
8206,2020-09-25 18:28:41.618212,Arabiga,Oscuro,90.0,12.7,1.596,6.36,235.2,59.5,87.0,65.5,15.47,236.2,237.8,239.5,240.5,10.14,14.38,23.7,65.2,0.35,828.3,19.55,72.41,11.8,7.21,6.94,7.08,8.44,1,1,0
8207,2020-09-26 18:28:41.618299,Robusta,Medio,99.52,11.93,1.452,6.15,190.7,74.6,69.7,59.6,12.83,194.3,199.7,205.2,208.8,8.34,11.76,25.8,75.5,1.41,952.5,12.41,87.17,66.6,6.34,6.58,6.59,7.47,2,1,0
8208,2020-09-27 18:28:41.618379,Robusta,Medio,104.9,12.8,1.168,7.56,179.7,48.7,83.3,63.6,14.93,188.1,200.7,213.4,221.8,6.46,13.91,29.0,61.9,2.81,762.8,15.63,88.51,44.1,7.9,8.59,8.54,9.28,0,1,0
8209,2020-09-28 18:28:41.618457,Arabiga,Oscuro,110.08,12.87,1.52,5.07,203.7,64.3,76.7,67.9,11.06,210.5,220.9,231.2,238.1,4.35,10.02,16.6,49.8,3.12,782.4,17.74,90.55,12.0,7.91,8.53,8.02,9.3,0,1,0
8210,2020-09-29 18:28:41.618542,Robusta,Medio,93.81,10.43,1.337,7.16,205.1,49.3,90.4,60.0,12.54,209.3,215.6,221.9,226.1,7.44,10.37,27.6,61.8,1.67,580.0,15.78,79.01,36.4,7.07,6.53,7.03,7.95,0,1,0
8211,2020-09-30 18:28:41.618632,Robusta,Oscuro,95.31,11.22,1.45,6.51,209.3,93.1,62.9,81.3,18.11,214.4,221.9,229.5,234.5,11.22,15.36,17.6,55.6,1.39,1606.1,19.13,77.07,21.1,3.97,4.37,3.5,4.96,3,0,1
8212,2020-10-01 18:28:41.618736,Robusta,Oscuro,82.26,11.28,1.26,5.79,210.4,61.5,72.2,67.4,14.45,218.0,229.3,240.6,248.1,8.33,12.84,11.4,76.4,2.61,731.0,20.76,65.18,-6.8,5.97,5.46,5.49,6.84,1,0,0
8213,2020-10-02 18:28:41.618877,Mezcla,Oscuro,98.62,9.77,1.256,6.75,202.9,43.4,65.8,70.3,20.18,210.5,221.9,233.3,240.9,8.13,12.97,21.7,62.2,1.89,863.6,21.03,77.88,8.1,4.05,4.41,4.09,5.14,2,0,1
8214,2020-10-03 18:28:41.618984,Mezcla,Oscuro,131.13,10.26,0.842,6.43,217.0,60.5,73.6,75.3,17.12,222.1,229.7,237.4,242.5,7.52,14.44,21.9,69.1,1.49,1358.7,20.44,104.32,0.2,6.66,6.95,7.12,7.84,1,1,0
8215,2020-10-04 18:28:41.619094,Robusta,Ligero,105.98,12.08,1.447,7.14,199.6,59.3,91.1,77.6,12.43,201.0,203.1,205.1,206.5,5.87,,31.4,78.6,0.56,781.1,11.83,93.44,73.5,8.69,8.83,9.06,9.79,0,1,0
8216,2020-10-05 18:28:41.619197,Robusta,Oscuro,86.22,9.54,1.256,6.37,243.9,78.8,92.3,64.7,14.96,242.0,239.2,236.4,234.5,8.69,14.16,28.6,85.1,-0.63,1016.3,18.2,70.53,13.0,9.21,8.73,9.08,9.99,0,1,0
8217,2020-10-06 18:28:41.619292,Arabiga,Ligero,61.95,11.02,1.082,6.51,177.4,63.6,77.9,67.3,13.99,182.2,189.6,196.9,201.8,9.03,,22.9,77.3,1.75,551.1,11.36,54.91,87.7,8.37,7.8,8.35,8.99,0,1,0
8218,2020-10-07 18:28:41.619398,Arabiga,Medio,106.47,11.33,1.423,7.32,192.7,42.3,95.2,57.2,18.19,198.6,207.6,216.5,222.5,6.83,13.92,18.4,49.5,1.64,819.4,16.75,88.63,49.1,4.86,5.0,4.66,5.78,4,0,1
8219,2020-10-08 18:28:41.619516,Robusta,Oscuro,125.56,13.66,1.404,7.53,227.7,74.3,89.9,86.4,14.76,229.0,230.9,232.8,234.1,7.73,12.31,36.0,40.6,0.44,1377.1,18.05,102.91,26.3,8.4,8.94,9.05,9.89,0,1,0
8220,2020-10-09 18:28:41.619632,Mezcla,Medio,122.78,12.26,1.159,6.14,210.1,87.0,100.2,63.8,15.1,211.8,214.5,217.2,219.0,9.33,13.71,18.7,74.0,0.59,1612.7,15.13,104.2,53.6,7.81,8.1,8.13,8.95,0,1,0
8221,2020-10-10 18:28:41.619760,Arabiga,Ligero,111.21,8.36,1.223,6.62,241.1,102.1,80.5,57.5,13.88,233.6,222.3,211.1,203.6,8.6,,30.2,85.6,-2.7,1575.6,11.68,98.23,80.6,7.73,8.15,8.43,9.04,0,1,0
8222,2020-10-11 18:28:41.619870,Robusta,Oscuro,112.82,15.05,1.281,6.46,231.3,103.9,68.3,54.9,17.39,232.1,233.3,234.5,235.3,11.63,15.52,25.0,66.6,0.23,2038.8,19.08,91.29,17.4,6.35,6.59,7.02,7.63,0,1,0
8223,2020-10-12 18:28:41.619957,Mezcla,Ligero,96.94,12.64,1.175,6.45,191.7,93.2,59.1,63.7,11.65,192.3,193.2,194.2,194.8,6.06,,18.5,80.6,0.27,1052.3,9.25,87.98,101.5,2.18,2.63,2.46,3.21,3,0,1
8224,2020-10-13 18:28:41.620041,Robusta,Ligero,104.09,11.82,1.186,6.97,226.5,94.3,71.0,65.7,11.03,220.9,212.5,204.2,198.6,6.15,,34.2,41.4,-2.53,1082.5,9.82,93.86,90.1,7.31,7.7,7.46,8.24,2,1,0
8225,2020-10-14 18:28:41.620123,Robusta,Ligero,107.96,11.49,1.287,6.44,215.9,57.8,81.3,66.3,17.78,213.6,210.0,206.4,204.1,6.98,,38.7,63.4,-0.67,1109.2,12.94,93.98,78.0,5.76,5.18,5.18,6.57,5,0,1
8226,2020-10-15 18:28:41.620209,Mezcla,Ligero,90.38,10.84,1.538,7.68,209.6,49.5,96.5,67.8,15.59,209.1,208.3,207.5,207.0,8.0,,36.1,49.3,-0.17,696.9,12.88,78.74,75.4,4.99,5.46,4.7,6.09,3,0,1
8227,2020-10-16 18:28:41.620289,Arabiga,Medio,108.91,11.63,1.386,7.07,216.1,64.1,95.9,58.0,13.82,216.5,217.0,217.6,218.0,9.84,10.0,13.5,66.9,0.14,965.4,14.55,93.06,54.7,7.66,7.8,8.32,9.11,1,1,0
8228,2020-10-17 18:28:41.620368,Mezcla,Oscuro,122.27,13.29,1.047,7.19,214.6,86.5,83.8,59.1,18.76,216.5,219.2,222.0,223.8,11.78,15.38,33.2,62.7,0.49,1984.8,17.2,101.24,38.5,6.06,6.76,6.15,7.44,1,1,0
8229,2020-10-18 18:28:41.620455,Arabiga,Medio,96.43,12.93,1.341,6.7,198.9,83.7,94.8,75.1,15.18,201.6,205.7,209.8,212.5,6.69,13.02,26.8,17.5,0.9,1225.6,13.86,83.06,65.7,7.42,7.32,6.64,7.98,2,1,0
8230,2020-10-19 18:28:41.620535,Mezcla,Oscuro,96.57,11.93,1.279,4.75,208.7,87.1,80.2,60.7,18.13,214.1,222.2,230.4,235.8,10.84,15.25,15.9,52.8,1.5,1524.1,19.4,77.84,17.7,9.05,8.57,8.8,9.89,0,1,0
8231,2020-10-20 18:28:41.620613,Arabiga,Oscuro,100.06,12.69,1.394,6.73,186.1,77.8,92.0,57.1,15.53,195.9,210.6,225.3,235.1,9.43,13.99,18.8,27.3,3.15,1208.8,18.48,81.57,16.0,8.3,8.45,8.43,9.7,0,1,0
8232,2020-10-21 18:28:41.620698,Mezcla,Oscuro,107.26,9.99,1.105,7.16,214.8,60.4,77.2,74.1,15.58,218.7,224.6,230.5,234.4,10.92,13.8,29.4,49.8,1.26,1009.4,18.35,87.57,19.1,8.21,8.06,8.11,9.39,0,1,0
8233,2020-10-22 18:28:41.620803,Arabiga,Medio,85.68,11.66,1.093,8.3,227.4,91.0,79.8,57.0,11.4,224.4,219.9,215.4,212.4,7.85,11.08,14.2,74.0,-1.31,888.6,12.71,74.79,64.7,7.53,7.35,7.24,8.71,0,1,0
8234,2020-10-23 18:28:41.620900,Mezcla,Medio,101.2,11.13,1.243,4.88,206.8,85.9,88.6,50.9,15.03,209.7,213.9,218.1,221.0,8.31,12.74,19.8,76.0,0.94,1305.6,15.5,85.52,47.0,8.99,8.26,8.73,9.51,1,1,0
8235,2020-10-24 18:28:41.620978,Robusta,Oscuro,97.14,11.15,1.187,6.58,192.5,83.7,88.4,65.3,17.8,201.1,214.2,227.2,235.9,9.99,14.81,25.2,43.3,2.44,1447.8,19.31,78.38,19.8,9.25,9.05,8.67,9.83,0,1,0
8236,2020-10-25 18:28:41.621078,Mezcla,Medio,104.48,8.13,1.474,6.28,218.9,45.2,74.0,74.0,15.59,221.2,224.6,227.9,230.2,10.12,13.54,22.2,52.4,0.72,735.5,17.52,86.18,33.0,5.91,5.66,6.55,7.13,1,1,0
8237,2020-10-26 18:28:41.621162,Arabiga,Medio,107.67,10.62,1.216,5.48,207.8,52.6,66.8,74.4,13.87,211.3,216.6,221.9,225.4,7.53,12.41,23.5,40.3,1.27,785.4,16.04,90.41,41.6,6.92,7.06,7.38,8.08,1,1,0
8238,2020-10-27 18:28:41.621245,Robusta,Ligero,124.8,11.97,0.89,6.46,196.1,77.9,67.1,55.7,12.11,198.2,201.4,204.6,206.7,6.07,,43.1,57.4,0.88,1176.4,11.78,110.1,74.1,8.65,8.67,8.16,9.6,0,1,0
8239,2020-10-28 18:28:41.621323,Arabiga,Medio,114.12,11.93,1.134,7.89,204.5,76.2,69.2,63.3,13.77,207.9,212.9,218.0,221.3,8.46,13.47,26.1,76.6,1.22,1197.2,15.2,96.77,52.0,8.98,9.21,9.09,9.8,0,1,0
8240,2020-10-29 18:28:41.621406,Arabiga,Oscuro,103.09,11.84,1.13,7.03,161.8,71.1,67.9,75.7,18.48,176.2,197.8,219.4,233.8,10.12,15.14,13.5,45.9,3.89,1354.5,19.11,83.39,24.4,8.84,8.43,8.9,9.45,0,1,0
8241,2020-10-30 18:28:41.621485,Robusta,Oscuro,124.71,10.83,1.198,6.82,221.8,67.5,76.2,61.3,13.96,225.5,230.9,236.3,240.0,7.74,14.03,21.0,55.9,1.3,1174.3,18.98,101.04,19.3,7.87,7.96,8.17,9.25,1,1,0
8242,2020-10-31 18:28:41.621562,Arabiga,Medio,75.96,13.22,1.375,6.93,225.2,77.2,59.2,78.8,12.92,223.2,220.3,217.4,215.5,8.96,11.8,28.4,39.2,-0.75,757.1,13.77,65.5,63.0,8.14,7.62,7.8,8.69,0,1,0
8243,2020-11-01 18:28:41.621652,Mezcla,Oscuro,106.58,10.26,1.63,5.5,227.6,65.0,61.8,91.9,14.41,228.2,229.1,230.0,230.6,8.3,12.41,24.4,49.0,0.21,998.5,17.24,88.2,32.5,7.84,7.36,8.02,8.63,0,1,1
8244,2020-11-02 18:28:41.621749,Arabiga,Ligero,113.31,11.47,0.984,6.36,216.9,81.1,72.2,56.4,12.11,214.2,210.2,206.1,203.4,6.76,,47.5,70.3,-1.11,1112.6,11.12,100.71,84.8,7.91,8.38,7.89,9.23,0,1,0
8245,2020-11-03 18:28:41.621837,Robusta,Ligero,107.22,10.96,1.241,6.68,224.0,72.3,102.5,85.5,14.57,219.9,213.8,207.6,203.5,8.22,,24.2,76.2,-1.4,1129.6,11.88,94.48,78.9,8.82,8.05,8.59,9.43,0,1,1
8246,2020-11-04 18:28:41.621920,Robusta,Medio,93.53,14.22,1.308,6.65,226.0,89.2,90.5,85.9,14.31,224.1,221.2,218.3,216.4,7.64,10.77,25.7,57.1,-0.67,1193.7,14.37,80.09,54.9,8.26,8.26,8.35,9.1,1,1,1
8247,2020-11-05 18:28:41.621999,Mezcla,Medio,102.06,14.26,1.04,6.3,209.2,56.1,78.2,45.5,15.27,211.8,215.8,219.7,222.4,10.93,12.39,17.0,53.0,0.86,874.5,15.85,85.88,44.0,7.61,8.28,8.31,8.88,0,1,0
8248,2020-11-06 18:28:41.622087,Arabiga,Oscuro,96.56,9.8,1.362,6.06,213.9,78.0,78.5,69.5,19.59,218.6,225.7,232.7,237.4,11.41,16.77,45.2,101.2,1.2,1475.3,20.16,77.09,11.5,8.49,7.91,8.31,9.21,0,1,0
8249,2020-11-07 18:28:41.622166,Arabiga,Medio,69.56,13.46,1.602,6.4,169.2,95.8,84.8,67.5,14.49,178.8,193.2,207.7,217.3,8.15,12.16,27.8,50.9,3.32,965.5,14.61,59.4,51.6,7.62,8.17,7.7,8.73,2,1,0
8250,2020-11-08 18:28:41.622249,Mezcla,Ligero,94.76,10.73,1.286,6.41,183.7,64.2,91.7,65.3,12.37,186.5,190.5,194.6,197.4,7.83,,24.1,59.2,1.1,753.0,9.99,85.3,96.7,7.37,7.07,7.71,8.35,1,1,0
8251,2020-11-09 18:28:41.622333,Robusta,Oscuro,96.9,10.98,1.18,6.26,200.2,68.0,51.6,59.0,15.0,207.2,217.7,228.2,235.2,8.83,13.33,38.6,112.1,2.33,989.1,18.35,79.12,19.3,8.83,8.22,8.33,9.53,0,1,0
8252,2020-11-10 18:28:41.622412,Arabiga,Ligero,80.27,8.98,1.228,7.23,209.7,58.8,89.8,74.5,9.49,208.7,207.2,205.7,204.6,6.41,,13.8,74.5,-0.53,447.9,10.58,71.78,83.6,8.46,8.52,8.95,9.46,0,1,0
8253,2020-11-11 18:28:41.622499,Arabiga,Ligero,85.43,12.05,1.39,7.42,214.0,80.0,60.3,70.8,10.2,211.7,208.2,204.8,202.5,4.63,,23.3,75.6,-1.13,697.4,10.35,76.58,81.6,8.74,8.13,8.71,9.39,0,1,0
8254,2020-11-12 18:28:41.622579,Mezcla,Medio,78.2,13.54,0.935,6.53,187.0,87.7,87.2,62.7,10.74,192.7,201.4,210.1,215.9,6.29,9.82,30.1,71.7,2.69,736.2,13.2,67.88,57.5,7.81,7.1,7.05,8.54,0,1,0
8255,2020-11-13 18:28:41.622662,Mezcla,Oscuro,101.44,13.67,1.238,6.75,221.0,59.1,82.1,70.4,13.7,225.0,231.0,237.0,241.0,8.53,12.92,34.4,65.3,1.46,820.9,19.11,82.06,8.6,7.45,7.35,7.41,8.37,1,1,0
8256,2020-11-14 18:28:41.622753,Arabiga,Oscuro,85.26,15.49,1.338,5.66,206.4,89.1,75.4,61.0,18.95,212.1,220.7,229.3,235.0,10.86,15.2,16.1,29.1,1.51,1440.4,19.49,68.64,22.7,8.3,8.91,8.77,9.71,0,1,0
8257,2020-11-15 18:28:41.622852,Robusta,Oscuro,80.47,9.34,1.479,7.4,196.6,80.5,83.9,78.6,13.58,204.6,216.7,228.8,236.8,7.07,12.75,37.9,83.8,2.96,878.9,18.24,65.79,19.7,8.33,8.3,8.69,9.26,0,1,0
8258,2020-11-16 18:28:41.622931,Mezcla,Medio,121.44,10.23,1.26,7.47,198.6,61.7,89.1,70.9,15.53,202.7,208.9,215.0,219.1,9.82,12.2,19.7,68.6,1.32,1163.8,15.28,102.89,54.3,8.07,8.8,8.24,9.57,0,1,0
8259,2020-11-17 18:28:41.623014,Mezcla,Oscuro,104.69,13.55,1.349,7.72,211.9,72.1,81.0,57.4,15.47,217.0,224.6,232.2,237.3,10.87,12.89,37.1,57.9,1.64,1168.1,18.91,84.89,15.9,8.7,8.61,8.59,9.64,0,1,0
8260,2020-11-18 18:28:41.623093,Arabiga,Medio,94.2,12.48,1.314,5.95,204.1,78.9,85.6,61.0,13.73,208.8,215.9,223.0,227.7,7.73,11.85,30.3,17.5,1.72,1020.5,16.46,78.7,33.9,7.5,7.43,7.46,8.6,0,1,0
8261,2020-11-19 18:28:41.623171,Robusta,Oscuro,107.59,11.23,1.501,7.48,226.3,82.7,66.0,63.8,12.27,226.9,227.9,228.9,229.6,8.56,11.46,19.5,52.0,0.27,1092.1,16.39,89.95,31.3,7.47,7.61,7.88,8.78,0,1,0
8262,2020-11-20 18:28:41.623263,Mezcla,Ligero,101.09,13.12,1.226,5.6,207.7,104.6,58.8,69.2,13.98,207.2,206.4,205.7,205.1,7.61,,24.7,36.3,-0.18,1478.9,12.02,88.94,78.4,4.0,4.06,4.01,4.67,2,0,1
8263,2020-11-21 18:28:41.623347,Robusta,Ligero,87.78,13.81,1.379,6.01,228.5,87.1,102.3,92.7,7.57,223.6,216.3,208.9,204.0,5.56,,19.6,69.9,-3.23,579.1,9.88,79.11,76.3,7.67,7.8,8.4,8.96,1,1,1
8264,2020-11-22 18:28:41.623425,Robusta,Medio,115.71,10.59,1.299,6.71,221.5,74.5,93.1,64.2,16.16,220.8,219.7,218.7,218.0,10.51,15.27,45.5,66.3,-0.22,1392.8,15.24,98.07,59.9,8.42,9.08,8.64,9.86,0,1,0
8265,2020-11-23 18:28:41.623504,Arabiga,Oscuro,118.49,8.16,1.201,5.23,182.7,71.2,83.0,57.3,14.51,195.2,214.1,232.9,245.5,8.93,12.94,21.7,59.5,4.33,1223.5,20.25,94.49,-1.1,6.43,6.76,6.52,7.62,1,1,0
8266,2020-11-24 18:28:41.623586,Mezcla,Oscuro,87.23,8.9,1.425,6.34,206.5,56.7,72.8,70.2,13.53,210.8,217.2,223.6,227.9,9.76,9.68,25.8,89.2,1.58,668.6,16.43,72.9,33.0,7.27,6.92,6.73,8.06,0,1,0
8267,2020-11-25 18:28:41.623671,Mezcla,Oscuro,117.28,11.04,1.257,6.41,210.7,55.4,98.7,66.7,16.73,215.2,222.1,228.9,233.5,11.79,14.99,30.1,39.4,1.36,1086.7,18.51,95.57,25.4,8.48,7.79,8.17,9.06,1,1,0
8268,2020-11-26 18:28:41.623777,Arabiga,Oscuro,89.47,9.46,1.226,5.48,213.9,75.2,85.5,63.5,15.94,216.1,219.4,222.7,224.9,10.19,11.82,22.0,89.0,0.69,1071.9,16.56,74.65,36.0,6.41,6.99,6.61,7.72,0,1,0
8269,2020-11-27 18:28:41.623866,Robusta,Medio,115.43,9.91,1.274,7.93,191.6,82.5,49.9,67.1,13.82,197.7,206.9,216.0,222.1,8.55,11.4,11.6,78.6,2.21,1316.6,15.37,97.68,46.4,8.14,7.51,7.3,8.71,0,1,0
8270,2020-11-28 18:28:41.623950,Arabiga,Ligero,117.57,9.69,1.277,6.63,173.3,51.6,86.3,62.0,9.0,179.1,187.7,196.2,202.0,4.84,,27.7,37.5,3.18,546.0,9.89,105.94,82.9,7.66,7.28,7.45,8.76,0,1,0
8271,2020-11-29 18:28:41.624033,Robusta,Ligero,91.24,10.4,1.316,7.23,197.7,53.0,95.5,69.2,9.74,197.8,197.8,197.8,197.9,4.2,,23.3,73.9,0.01,470.9,9.3,82.76,91.9,6.56,7.04,6.63,7.58,1,1,0
8272,2020-11-30 18:28:41.624120,Arabiga,Medio,65.14,11.38,1.177,6.89,223.7,99.6,75.4,61.2,15.53,221.9,219.0,216.2,214.3,10.35,13.04,19.8,61.5,-0.61,1007.5,14.32,55.81,64.4,7.52,7.08,7.58,8.11,2,1,0
8273,2020-12-01 18:28:41.624209,Robusta,Ligero,87.84,10.51,1.334,6.48,210.5,87.1,83.6,50.7,12.6,208.9,206.3,203.8,202.2,8.04,,32.2,67.4,-0.67,963.8,11.01,78.17,84.6,7.66,7.49,7.21,8.61,0,1,0
8274,2020-12-02 18:28:41.624288,Robusta,Oscuro,105.59,12.21,1.158,6.41,235.9,62.6,73.6,61.9,14.88,235.7,235.4,235.2,235.0,7.09,12.86,35.1,64.7,-0.06,983.0,18.26,86.31,21.5,8.99,8.47,9.09,9.94,0,1,0
8275,2020-12-03 18:28:41.624365,Robusta,Ligero,101.25,15.12,1.415,5.36,199.8,81.4,93.0,60.3,10.72,199.2,198.3,197.4,196.8,7.18,,29.0,50.4,-0.28,883.4,9.38,91.75,93.2,7.0,7.1,7.01,7.94,2,1,0
8276,2020-12-04 18:28:41.624447,Mezcla,Oscuro,102.65,14.06,1.208,7.01,192.4,72.9,83.3,72.0,15.75,201.3,214.6,227.9,236.7,9.06,14.1,36.9,74.2,2.81,1178.7,18.87,83.28,18.5,8.94,8.55,8.74,9.54,1,1,0
8277,2020-12-05 18:28:41.624529,Robusta,Ligero,91.36,10.75,1.436,3.4,199.1,101.9,93.1,84.3,11.02,200.2,201.8,203.4,204.5,7.86,,11.9,55.6,0.49,1026.3,11.0,81.3,80.5,8.41,7.96,7.91,9.31,1,1,0
8278,2020-12-06 18:28:41.624606,Robusta,Medio,84.92,11.14,1.428,6.81,195.4,82.2,72.6,62.8,12.57,200.5,208.0,215.6,220.6,8.29,11.53,26.7,108.2,2.0,877.6,14.69,72.44,48.2,8.42,8.88,9.13,9.78,1,1,0
8279,2020-12-07 18:28:41.624683,Mezcla,Ligero,90.82,13.2,1.219,5.62,187.3,81.0,71.4,63.4,12.49,190.4,195.1,199.8,202.9,8.03,,39.2,70.4,1.25,918.7,11.13,80.72,86.1,8.62,8.33,8.68,9.45,0,1,0
8280,2020-12-08 18:28:41.624790,Arabiga,Oscuro,103.24,12.64,1.102,6.59,223.1,72.2,79.2,61.9,10.67,223.1,223.1,223.0,223.0,10.72,12.39,26.7,100.3,-0.01,795.8,14.6,88.16,47.1,1.93,2.68,2.64,3.34,6,0,1
8281,2020-12-09 18:28:41.624885,Robusta,Medio,117.46,11.79,1.51,4.95,211.6,93.8,55.2,56.5,15.69,212.7,214.3,215.9,217.0,9.25,12.55,14.2,74.6,0.34,1729.2,14.9,99.96,58.6,2.07,1.92,1.56,2.99,2,0,1
8282,2020-12-10 18:28:41.624970,Robusta,Medio,90.32,8.97,1.132,7.01,186.6,95.3,66.7,82.3,12.38,194.2,205.6,217.0,224.6,8.48,10.42,49.6,28.2,3.07,1065.5,15.43,76.38,37.1,2.76,2.3,2.69,3.27,5,0,1
